OTU,Sample,Abundance,Sample_Name,PalmID,Especie,Estadio,Age_Group,Procedencia,Habitat,Region,FirstBM,TypeBM_Updated,TypeBM,HumanBM,MammalBM,BirdBM,ReptileBM,NumberBM,SecondBM,ThirdBM,FourthBM,FifthBM,PCR_Results_121_122,PCR_Results_duplex_Trangeli,PCR_Results_duplex_Tcruzi,Coinfection,Infection_Type,SingleInf_Tcruzi,Kingdom,Phylum,Class,Order,Family,Genus,Species
6277f8ba7df67bbe19bc5ebbe06a4c79,G8.P1,0.04428044280442804,84,HN11,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Mix,No,Yes,Yes,No,Four,Other,Mus,Philander,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F7.P2,0.04375,168,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H9.P1,0.042134831460674156,98,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,D10.P2,0.039603960396039604,146,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F2.P1,0.03663003663003663,66,CA9P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H8.P1,0.03636363636363636,96,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Bird,No,No,Yes,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F2.P3,0.036072144288577156,362,SF8,R. pallescens,Adult,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,B4.P1,0.03278688524590164,18,CA1P17,R. pallescens,Adult,N4_Adult,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,B8.P1,0.0326975476839237,22,CA1P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,Yes,No,No,No,Three,Human,Metachirus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,D9.P3,0.03009259259259259,301,SF12,R. pallescens,N3,N1_N3,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E12.P2,0.03007518796992481,161,CHOR1P3,R. pallescens,N4,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Three,Mus,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H7.P3,0.02972972972972973,405,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Three,Mus,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,D9.P2,0.027777777777777776,145,CHOR1P3,R. pallescens,N4,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E9.P2,0.02763819095477387,158,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F12.P3,0.02734375,379,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E3.P2,0.02734375,151,CHOR1P3,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Mus,NA,NA,Positive,Negative,Negative,Yes,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H5.P3,0.026362038664323375,402,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,C6.P3,0.025962399283795883,263,SF10,R. pallescens,N5,N4_Adult,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Didelphis,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E11.P2,0.024509803921568627,160,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F6.P1,0.024390243902439025,70,CA11P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,C8.P1,0.023980815347721823,34,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,G2.P2,0.02304147465437788,175,CHOR1P1,R. pallescens,Adult,N4_Adult,La Chorrera,Pasture,La Chorrera,Mus,Bird,Mix,No,Yes,Yes,No,Four,Thraupis,Other,Philander,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,C12.P2,0.02177293934681182,136,CAM1P17,R. pallescens,Adult,N4_Adult,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,D8.P1,0.021660649819494584,48,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,B3.P2,0.020833333333333332,115,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A9.P1,0.02054794520547945,9,CC3,R. pallescens,N3,N1_N3,Cerro Cama,Pasture,La Chorrera,Thraupis,Bird,Bird,No,No,Yes,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,G9.P1,0.019704433497536946,85,HN2,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H3.P3,0.0196078431372549,400,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Didelphis,Bos,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,F10.P1,0.018779342723004695,74,LP1,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Other,Other,Other,Yes,No,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A5.P1,0.018072289156626505,5,CC3,R. pallescens,N4,N4_Adult,Cerro Cama,Pasture,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A8.P2,0.017241379310344827,108,HN3,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Mus,Philander,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A9.P4,0.015202702702702704,419,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Mus,Bos,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,B6.P1,0.014778325123152709,20,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E4.P1,0.01466275659824047,56,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Human,Other,Mammal,Yes,Yes,No,No,Three,Other,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H2.P3,0.014553014553014554,399,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Mus,Didelphis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H6.P3,0.014245014245014245,403,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Other,Human,Didelphis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,C4.P1,0.014084507042253521,30,CA1P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,B8.P2,0.01384083044982699,120,HN9,R. pallescens,N3,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A12.P4,0.01293103448275862,422,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,A4.P3,0.011940298507462687,221,SF3,R. pallescens,N3,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Didelphis,Other,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,H9.P3,0.01141552511415525,407,SF14,R. pallescens,Adult,N4_Adult,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,No,Yes,No,No,Two,Heteromys,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,C12.P3,0.011135857461024499,268,SF10,R. pallescens,N2,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mix,No,Yes,Yes,No,Four,Thraupis,Piranga,Didelphis,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
6277f8ba7df67bbe19bc5ebbe06a4c79,E4.P3,0.010139416983523447,344,SF6,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,albus
8a8076ae506794c54dbd8c8046f5bbcf,A2.P3,0.08026030368763558,219,SF3,R. pallescens,N5,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,amarae
8a8076ae506794c54dbd8c8046f5bbcf,E2.P3,0.022026431718061675,342,SF6,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,No,Yes,No,Yes,Two,Other,Lepidodactylus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,amarae
007e4397766098ba6793857d28885e62,E1.P1,0.10919849381387843,53,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,Yes,No,No,No,Three,Human,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
007e4397766098ba6793857d28885e62,F1.P1,0.06285714285714286,65,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Potos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
007e4397766098ba6793857d28885e62,A1.P1,0.055350553505535055,1,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
007e4397766098ba6793857d28885e62,E2.P1,0.021238938053097345,54,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Mus,Other,Mammal,Yes,Yes,No,No,Three,Human,Other,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
007e4397766098ba6793857d28885e62,B1.P1,0.015235457063711912,13,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
007e4397766098ba6793857d28885e62,E9.P1,0.014311270125223614,61,CA8P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Four,Mus,Potos,Other,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
8bf68c0645863fa4ac66732470449d36,E7.P1,0.031055900621118012,59,CA7P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,animalis
f314307adbf1894c01fc9de79f3807d9,H4.P2,0.23976608187134502,190,CAM2P17,R. pallescens,N3,N1_N3,Campana,Peridomestic,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A10.P2,0.20093457943925233,110,HN9,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,H10.P2,0.1890547263681592,200,SF1,R. pallescens,Adult,N4_Adult,Veraguas,Peridomestic,Veraguas,Thraupis,Bird,Mix,Yes,Yes,Yes,No,Two,Philander,NA,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,H11.P2,0.18902439024390244,201,SF1,R. pallescens,Adult,N4_Adult,Veraguas,Peridomestic,Veraguas,Philander,Mammal,Mammal,No,Yes,No,No,Two,Procyon,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,B1.P4,0.15202702702702703,423,SF15,R. pallescens,N2,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Metachirus,Didelphis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,F10.P2,0.13986013986013987,171,CHOR1P1,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Four,Other,Human,Bos,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A8.P2,0.1206896551724138,108,HN3,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Mus,Philander,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A1.P1,0.11439114391143912,1,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,B10.P2,0.10652920962199312,122,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mix,No,Yes,Yes,No,Two,Turdus,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A10.P4,0.09441233140655106,420,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Didelphis,Human,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,E10.P2,0.08196721311475409,159,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A9.P4,0.05405405405405406,419,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Mus,Bos,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,B3.P2,0.052083333333333336,115,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A12.P4,0.040229885057471264,422,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A8.P4,0.037444933920704845,418,SF15,R. pallescens,N3,N1_N3,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Positive,Positive,Yes,Tcruzi,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A10.P3,0.036585365853658534,227,SF4,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Leopardus,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,A3.P4,0.03645007923930269,413,SF15,R. pallescens,Adult,N4_Adult,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Bos,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,H1.P3,0.029756537421100092,398,SF11,R. pallescens,Adult,N4_Adult,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Positive,Positive,Yes,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
f314307adbf1894c01fc9de79f3807d9,E8.P3,0.02900763358778626,348,SF7,R. pallescens,N5,N4_Adult,Veraguas,Pasture,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum
